Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
1/31/22,6.15,2.065,6.615,4.6975,5.465,5.0525,0.705,2.11,7.475,4.47,5.547,6.0259,2.08465,6.9914,4.67958,5.5878,5.3254,0.8646,2.2169,7.6467,4.7073,5.9408,800.62,6.3707,3947.01,21.666,316.19,74.6225,3.1651,1205.9,20.6355,4.0791,15.3866,103.84,98.7,102.04,98.33,98.28,97.84,99.39,96.28,99.93,100.45,102.66,1086.26,81.82,498.91,307.81,2526.7,2016.04,233.85,829.88,5174.85,1485.76,1539.52,14.46,3.82,14.5225,9.205,11.015,4.995,8.16,7.315,11,9.525,15.72,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/1/22,6.2125,2.065,6.565,4.735,5.45,5.0905,0.715,2.11,7.485,4.495,5.525,6.0935,2.08465,6.9201,4.72223,5.5896,5.3677,0.8745,2.2169,7.6591,4.7303,5.8783,803.25,6.3691,3925.51,21.5442,315.24,74.8013,3.1642,1205.9,20.5426,4.0556,15.2633,104.23,98.67,101.97,98.37,98.42,97.91,99.39,96.41,99.94,100.47,102.77,1091.21,81.96,504.11,306.77,2501.23,2043.78,234.54,829.88,5242.83,1497.73,1547.54,14.39,3.78,14.2675,9.1925,11.06,5.045,8.1275,7.1425,10.875,9.3225,15.385,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/2/22,6.11,2.065,6.635,4.7225,5.49,5.1205,0.68,2.11,7.43,4.48,5.505,5.962,2.0829,7.0068,4.68914,5.6216,5.4098,0.8392,2.2169,7.593,4.6891,5.8501,811.38,6.3579,3932.49,21.398,313.13,74.84,3.1679,1205.9,20.5742,4.0165,15.3383,104.44,98.64,102,98.35,98.4,97.89,99.39,96.38,99.87,100.5,102.81,1076.48,81.73,502.24,311.05,2496.54,2063.39,235.4,829.88,5248.67,1516.23,1540.55,14.31,3.76,14.4425,9.245,10.97,4.9925,7.8725,7.135,10.73,9.315,15.19,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/3/22,6.11,2.065,6.745,4.46,5.52,5.1205,0.72,2.0825,7.4,4.505,5.53,5.9742,2.07787,7.1284,4.37098,5.6625,5.4094,0.8903,2.185,7.5568,4.717,5.8748,818.25,6.3536,3954.19,21.2728,309.68,74.86,3.1941,1206.5,20.5492,3.9702,15.2601,104.41,98.56,102.14,98.24,98.24,97.83,99.34,96.2,99.93,100.4,102.8,1041.69,81.47,495.28,313.64,2455.37,2038.21,231.25,839.06,5174.35,1507.4,1538.86,14.49,3.725,14.2325,9.3,11.1675,4.9975,7.93,7.0275,10.783,9.4375,15.115,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/4/22,6.2225,2.065,6.83,4.335,5.27,5.1075,0.74,2.13,7.44,4.44,5.62,6.0891,2.079,7.1935,4.16806,5.3893,5.3938,0.9104,2.2396,7.6072,4.6395,5.9667,827.75,6.3635,3955.68,21.2485,309.42,74.6963,3.2027,1197.05,20.6811,3.9827,15.4622,104.36,98.51,102.31,98.16,98.16,97.72,99.28,96.03,99.96,100.33,102.83,1024.64,83.37,499.92,315.68,2427.78,2032.43,232.62,848.22,5119.16,1465.81,1544.7,14.5,3.705,14.2225,9.355,11.145,4.9125,7.91,6.8975,10.798,9.4675,15.155,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/7/22,6.265,2.085,7.095,4.345,5.21,5.1075,0.74,2.1975,7.44,4.4,5.65,6.1302,2.11032,7.4163,4.16075,5.2862,5.3913,0.9085,2.3153,7.6072,4.595,6.0237,824.8,6.3626,3965.25,21.1827,309.02,74.6963,3.1973,1200.4,20.5948,3.9647,15.5066,104.33,98.51,102.32,98.21,98.27,97.72,99.29,96.08,99.98,100.37,103.13,1046.17,83.21,503.25,316.75,2458.02,2005.11,234.25,839.27,5158.03,1464.34,1546.13,14.67,3.7025,14.5975,9.2275,11.06,4.8725,7.8725,6.89,10.863,9.5575,15.195,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/8/22,6.845,2.085,7.2197,4.4,5.12,5.121,0.69,2.27,7.5,4.29,5.623,6.6893,2.10673,7.5117,4.22342,5.1553,5.4001,0.8541,2.4057,7.6611,4.4592,5.9759,827.64,6.3661,3948.21,21.2574,309.77,74.7487,3.2093,1198.15,20.6146,3.9668,15.3504,104.42,98.56,102.31,98.29,98.38,97.74,99.33,96.18,99.96,100.46,103.27,1074.33,82.46,500.38,321.7,2493.28,2008.53,233.94,840.41,5242.83,1496.31,1562.9,14.68,3.645,14.2725,9.095,10.875,4.895,7.77,6.8675,10.865,9.6675,15.145,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/9/22,7.01,2.093,7.49,4.47,5.06,5.1305,0.69,2.245,7.625,4.37,5.6,6.8335,2.11625,7.7836,4.30572,5.1045,5.4062,0.8566,2.38,7.7904,4.5337,5.947,812.91,6.3631,3939.78,21.2964,308.96,74.8075,3.2112,1196.3,20.4782,3.9329,15.2126,104.95,98.55,102.31,98.26,98.39,97.75,99.32,96.18,99.99,100.48,103.25,1095.41,84.63,498.2,326.9,2504.45,2029.95,241.88,852.65,5341.34,1505.86,1568.93,14.64,3.5775,14.6775,8.865,10.74,4.8275,7.69,6.6825,10.62,9.6725,14.88,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/10/22,7.1425,2.095,7.765,4.55,5.19,4.9005,0.715,2.22,7.82,4.425,5.645,6.9818,2.1254,8.0613,4.41977,5.2768,5.1892,0.8911,2.347,8.0078,4.5851,5.9796,805.65,6.3636,3920.2,21.3036,309.9,74.95,3.2305,1196.6,20.5721,3.9421,15.17,105.33,98.53,102.25,98.26,98.37,97.77,99.33,96.21,100.01,100.49,103.31,1129.04,85.33,487.6,323.92,2485.54,2043.18,242.02,860.83,5342.76,1490.78,1569.75,14.89,3.545,13.945,8.9825,10.9125,4.86,7.6975,6.5875,10.512,9.92,14.965,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/11/22,7.175,2.175,7.855,4.6425,5.52,4.8705,0.765,2.28,7.905,4.49,5.695,7.0139,2.21885,8.21,4.53079,5.6739,5.1741,0.945,2.4193,8.0793,4.662,6.0439,808.65,6.3655,3930.02,21.6463,313.98,75.3775,3.2489,1198.5,20.5376,4.0266,15.212,104.49,98.49,102.4,98.24,98.33,97.69,99.27,96.07,100.02,100.38,103.21,1129.35,84.62,496.78,323.18,2453.72,2012.48,238.62,854.8,5417.78,1483.56,1571.36,15.15,3.73,14.565,9.0775,11.3475,5.065,7.7975,6.6625,11.035,10.1775,15.2525,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/14/22,7.185,2.19,7.955,4.695,5.64,4.785,0.77,2.285,7.985,4.605,5.675,7.0284,2.23614,8.3298,4.59018,5.8277,5.0746,0.9483,2.4224,8.1729,4.8118,6.0252,813.63,6.3575,3944.5,21.7231,316.07,75.6013,3.2546,1193.75,20.4243,4.0233,15.1311,104.51,98.47,102.44,98.16,98.23,97.62,99.23,95.97,99.99,100.32,103.14,1110.51,83.19,492.21,318.86,2406.34,1951.22,235.21,841.27,5323.74,1455.87,1573.17,15.31,3.8025,14.6075,9.79,11.94,5.2475,8.095,6.8175,11.217,11.3625,16.065,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/15/22,7.305,2.183,7.9845,4.625,5.72,4.8105,0.755,2.275,7.94,4.535,5.665,7.1518,2.22,8.3596,4.516,5.9079,5.1023,0.9281,2.4087,8.1312,4.713,6.0024,801.53,6.3366,3951.85,21.4447,311.51,75.3387,3.2132,1199.95,20.3966,3.96,15.1089,104.7,98.58,102.31,98.35,98.48,97.77,99.31,96.32,99.97,100.45,103.15,1137.8,83.5,494.55,321.11,2404.95,2008.64,238.89,835.53,5415.54,1489.2,1574.24,15.42,3.6725,14.4175,9.5875,11.765,5.1575,8.1125,6.7625,10.985,10.8675,15.9375,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/16/22,7.175,2.173,7.8546,4.605,5.685,4.8305,0.76,2.25,7.84,4.54,5.565,7.0297,2.203,8.2213,4.46865,5.8427,5.1235,0.936,2.3763,8.0161,4.702,5.9011,799.53,6.3324,3963.52,21.4006,312.07,75.0762,3.1878,1197.65,20.2761,3.9539,14.9917,104.66,98.56,102.32,98.29,98.43,97.74,99.28,96.26,99.92,100.41,103.05,1143.7,84.55,501.38,321.99,2425.25,2004.78,237.37,850.79,5482.39,1492.68,1595.71,15.17,3.5675,14.385,9.335,11.525,5.0625,7.99,6.4775,10.548,10.5575,15.54,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/17/22,7.19,2.175,7.79,4.5625,5.6,4.8205,0.73,2.2325,7.81,4.525,5.505,7.0312,2.20566,8.13,4.42301,5.7567,5.1231,0.9053,2.3545,7.9845,4.6713,5.829,795.67,6.3346,3932.55,21.4502,313.59,75.11,3.2106,1197.2,20.3004,3.9827,14.9929,104.64,98.56,102.2,98.28,98.45,97.75,99.32,96.25,99.94,100.5,103.16,1121.11,84.8,502.39,319.61,2397.06,2007.08,233.04,855.71,5379.85,1467.46,1592.55,15.01,3.46,14.5725,9.375,11.72,5.095,7.98,6.5025,10.62,10.7975,15.4975,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/18/22,7.25,2.208,7.74,4.5525,5.6,4.8005,0.74,2.2375,7.795,4.49,5.525,7.0927,2.23359,8.0717,4.41472,5.7288,5.1065,0.9047,2.3704,7.9646,4.6196,5.85,801.8,6.3248,3930.74,21.4801,315.1,74.6625,3.2043,1195.75,20.2921,4.0015,15.1346,104.71,98.58,102.16,98.29,98.48,97.76,99.32,96.29,99.94,100.51,103.11,1122.85,83.3,501.1,318.95,2334.25,1997.8,230.82,852.08,5329.68,1442.77,1590.4,15.11,3.43,14.8425,9.4975,11.7775,5.035,8.1075,6.4425,10.55,10.845,15.375,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/21/22,7.24,2.258,7.74,4.5275,5.59,4.8025,0.82,2.255,7.795,4.45,5.59,7.082,2.31538,8.0679,4.3794,5.7193,5.1067,0.9856,2.3895,7.9646,4.587,5.9228,798.75,6.3263,3938.31,21.5674,315.4,74.515,3.2187,1191.95,20.3091,4.0089,15.1502,104.59,98.54,102.27,98.27,98.51,97.71,99.27,96.21,99.91,100.47,103.2,1108.39,82.13,501.05,311.04,2240.86,1984.58,228.34,850.94,5312.59,1392.71,1567.18,15.23,3.4175,15.2425,9.3775,12.035,5.105,8.195,6.4325,10.61,11.2675,15.6175,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/22/22,7.27,2.248,7.8396,4.5225,5.665,4.8625,0.9,2.24,7.84,4.5,5.66,7.1091,2.30376,8.1685,4.37102,5.7708,5.1639,1.0736,2.3684,8.0215,4.6386,5.9675,793.04,6.3239,3930.57,21.6812,313.9,74.875,3.2327,1192.6,20.3031,4.0127,15.0742,104.53,98.48,102.41,98.16,98.37,97.59,99.24,95.97,99.9,100.44,103.31,1100.84,80.47,501.55,311.13,2215.04,1973.96,228.67,840.28,5376.18,1412.9,1570.17,15.29,3.52,15.6375,9.475,11.99,5.255,8.225,6.53,10.475,11.165,15.565,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/23/22,7.3475,2.213,7.945,4.625,5.65,4.865,1.045,2.235,7.86,4.56,5.64,7.1846,2.24479,8.2827,4.48833,5.731,5.1636,1.2291,2.3622,8.0433,4.704,5.9908,790.18,6.3121,3912.9,21.7673,319.8,74.5663,3.2361,1193.55,20.2452,4.0542,15.1359,104.38,98.43,102.51,98.1,98.23,97.48,99.21,95.75,99.88,100.39,103.41,1084.17,80.72,513.21,317.67,2188.48,1974.77,228.04,840.47,5255.54,1368.49,1569.71,15.18,3.4175,15.565,9.235,11.525,5.18,8.2,6.3825,10.222,10.95,15.235,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/24/22,7.455,2.243,7.97,4.705,5.92,4.8755,1.085,2.15,7.93,4.695,5.765,7.2761,2.27177,8.3239,4.57026,6.0783,5.1799,1.2753,2.2645,8.1228,4.8465,6.1182,819.38,6.3229,3926.61,22.1083,328.41,75.6537,3.2436,1202.5,20.5571,4.1358,15.3478,104.29,98.32,102.73,97.87,97.89,97.23,99.15,95.25,99.85,100.3,103.62,1068.32,78.4,511.98,299.12,1931.64,1878.39,226.57,818.19,5158.46,1216.57,1568.04,15.41,3.875,15.6175,10.1025,12.9825,6.1,8.565,7.025,11.282,12.7525,16.09,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/25/22,7.4575,2.218,7.935,4.6884,5.9,4.8605,1.085,2.185,7.905,4.665,5.7,7.2764,2.25817,8.2895,4.5557,6.0117,5.1645,1.2801,2.308,8.0728,4.8145,6.0201,802.25,6.3141,3913,21.9497,324.11,75.2925,3.2316,1201.75,20.3459,4.1141,15.1563,104.4,98.46,102.58,98.08,98.12,97.45,99.22,95.73,99.9,100.33,103.42,1096.11,78.55,519.94,311.62,2095.76,1930.21,230.83,825.65,5325.98,1322.15,1563.9,16.66,3.635,15.6325,10.01,12.415,5.9275,8.6025,7.015,10.985,12.06,15.725,7.7,0.9,6.94,9.9,7.9,6.01,3.1,3.8,7.07,9.4,5.7
2/28/22,7.4125,2.22,8.0096,4.6675,6.02,4.8725,1.07,2.1775,7.925,4.68,5.763,7.2249,2.26072,8.3809,4.53518,6.1826,5.1748,1.2671,2.3023,8.0945,4.8321,6.1023,798.58,6.314,3937.94,22.433,330.93,75.3425,3.2106,1202.5,20.4692,4.1891,15.3756,104.26,98.35,102.7,97.95,98.02,97.32,99.12,95.47,99.89,100.17,103.33,1125.2,78.79,525.87,309.12,1933.36,1952.02,237.58,832.19,5426.71,1337.86,1609.46,16.47,3.665,16.0875,10.8825,13.57,6.1925,8.6725,7.2175,11.352,13.3675,15.845,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/1/22,7.325,2.24,7.8748,4.5275,6.025,4.8725,0.915,2.1775,7.8725,4.47,5.72,7.1176,2.27637,8.2466,4.37001,6.1652,5.1745,1.0983,2.3023,8.0389,4.5708,6.06,807.47,6.319,3884.13,22.8288,338.19,75.3425,3.2293,1202.5,20.6577,4.2713,15.4207,104.22,98.08,103.36,97.56,97.57,96.86,98.9,94.66,99.85,99.91,103.62,1089.16,79.35,531.18,311.81,1645.65,1952.02,230.98,832.19,5387.02,1311.46,1646,16.42,3.665,16.1325,11.89,14.71,6.2,8.6925,7.155,11.993,14.8925,15.7925,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/2/22,7.41,2.25,7.88,4.655,6.2,4.9175,0.95,2.1225,7.935,4.55,5.755,7.1969,2.29488,8.2563,4.51206,6.3556,5.2187,1.1423,2.2356,8.1071,4.629,6.1046,805.05,6.3233,3836.48,22.9932,340.39,75.7125,3.2214,1206,20.6201,4.2645,15.3176,104,97.79,104.28,97.09,96.91,96.26,98.66,93.56,99.79,99.61,104,1098.01,78.25,530.93,302.6,1693.22,1939.7,232.7,829.47,5338.86,1353.54,1653.99,16.49,4.0375,16.0525,13.25,15.4025,6.585,8.8525,7.635,12.265,15.215,16.45,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/3/22,7.4,2.285,7.815,4.745,6.37,4.9405,1.005,2.155,8.005,4.7,5.755,7.1843,2.34381,8.1493,4.63165,6.4589,5.2559,1.2001,2.2804,8.1792,4.8245,6.1114,796.25,6.3225,3756.42,23.2799,343.38,75.91,3.2516,1204.65,20.6392,4.351,15.1984,104.51,97.89,103.72,97.31,97.27,96.58,98.76,94.08,99.78,99.74,103.84,1144.39,77.52,547.04,307.76,1791.17,1930.08,227.75,844.75,5381.12,1331.66,1651,16.52,3.9475,16.08,13.4825,15.25,6.6025,8.9025,7.52,12.3,15.8725,16.125,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/4/22,7.37,2.26,7.92,4.835,6.56,4.9555,1.025,2.1425,8.09,4.86,5.875,7.1243,2.3076,8.2582,4.80149,6.6706,5.2617,1.2217,2.2632,8.2712,5.0053,6.2508,805.63,6.3252,3826.49,23.5068,354.62,76.1675,3.2761,1214.15,20.9499,4.4791,15.3903,104.71,97.64,104.25,96.92,96.69,96.17,98.57,93.3,99.75,99.46,103.95,1157.57,75.15,545.35,291.63,1713.13,1894.81,223.83,830.77,5297.64,1266.24,1603.25,16.38,4.06,16.04,14.355,16.865,6.8325,8.945,8.02,13.378,17.4275,16.4925,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/7/22,7.55,2.243,8.21,4.98,7.22,5.1025,1.1,2.2,8.285,5.09,6.04,7.3185,2.29651,8.5217,4.90196,7.4792,5.4093,1.291,2.3286,8.4981,5.3096,6.4209,813.16,6.327,3812.31,23.7537,363.31,76.9662,3.283,1227,21.3148,4.5892,15.3572,103.91,97.5,104.49,96.81,96.59,96.01,98.5,92.99,99.76,99.36,104.12,1143.1,72.31,542.22,273.26,1679.91,1851.11,220.94,810.33,5147.39,1275.92,1561.15,16.67,4.325,16.395,15.2975,18.9225,7.75,9.305,8.8575,14.702,20.21,16.9025,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/8/22,7.65,2.248,8.2948,4.9825,7.18,5.1255,1.14,2.21,8.415,5.24,6.188,7.4129,2.30307,8.618,4.90439,7.4126,5.4416,1.3358,2.3392,8.6387,5.4915,6.5959,810.35,6.3258,3771.85,23.3684,355.79,76.9125,3.2854,1237.4,21.3764,4.4879,15.3006,103.76,97.43,104.62,96.77,96.6,95.94,98.45,92.93,99.84,99.35,104.19,1126.73,70.85,546.34,281.63,1781.25,1871.21,216.31,802.54,5189.6,1258.31,1561.72,16.81,4.265,16.4125,15.0525,18.5925,8.02,9.3175,9.94,14.622,19.69,16.68,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/9/22,7.61,2.275,8.27,4.935,7.07,5.15,1.15,2.21,8.34,5.32,6.055,7.3561,2.32094,8.6016,4.82246,7.2363,5.4585,1.3576,2.3392,8.5562,5.5468,6.4411,804.83,6.3233,3742.9,22.793,341.04,76.5638,3.2586,1237.4,20.9086,4.3114,15.0001,103.89,97.78,104.04,97.33,97.31,96.37,98.74,93.85,99.82,99.77,104.4,1159.36,70.94,553.89,290.84,1875.3,1906.1,224.2,802.54,5363.62,1306.7,1561.96,16.45,3.8525,16.305,14.2425,17.74,7.49,9.0725,8.85,13.638,18.785,16.39,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/10/22,7.6975,2.3,8.405,5.03,7.25,5.1225,1.18,2.21,8.455,5.5,6.14,7.4502,2.34943,8.7255,4.95747,7.3975,5.4349,1.3868,2.3423,8.6828,5.732,6.5333,803.25,6.3272,3817.75,22.9074,346.75,76.3075,3.2605,1228.4,20.9397,4.3586,15.0446,104.26,97.91,103.63,97.48,97.59,96.62,98.84,94.32,99.8,99.89,104.33,1145.33,70.86,549.35,289.63,1827.84,1935.71,221.78,821.38,5308.95,1302.09,1596.52,16.33,3.905,16.46,13.8425,18.1425,7.025,8.9625,8.6775,13.427,18.9,16.33,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/11/22,7.76,2.22,8.505,5.055,7.32,5.1755,1.19,2.19,8.53,5.6,6.04,7.5221,2.26066,8.7867,4.98752,7.4955,5.4951,1.3975,2.3207,8.7697,5.8309,6.4286,804.65,6.358,3819.95,23.0067,350.38,76.5938,3.2612,1231.7,20.9143,4.3838,15.0412,104.29,97.86,103.68,97.38,97.52,96.58,98.79,94.19,99.77,99.87,104.17,1156.55,68.36,546.2,293.13,1880.6,1939.11,218.55,813.19,5310.09,1341.3,1596.9,15.88,4.115,16.5475,13.86,18.0075,7.005,8.8875,8.765,13.273,18.17,16.25,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/14/22,7.87,2.175,8.485,5.105,7.33,5.1505,1.24,2.22,8.66,5.655,6.095,7.6485,2.20724,8.8045,5.03285,7.497,5.4734,1.4541,2.355,8.9182,5.8945,6.4895,813.13,6.395,3798.66,22.7332,341.96,76.5663,3.2806,1241.85,20.9132,4.339,15.1282,104.03,98.05,103.34,97.68,97.9,96.84,98.91,94.71,99.79,100.06,103.99,1127.55,63.14,531.04,298.26,1880.6,1957.06,213.42,811.6,5261.67,1301.46,1563.01,15.97,4.5125,16.485,13.79,18.1,7.2725,8.905,9.405,13.102,18.355,16.21,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/15/22,7.8325,2.235,8.36,5.045,7.33,5.0655,1.215,2.225,8.65,5.61,6.025,7.6075,2.27427,8.676,4.96473,7.4979,5.3855,1.4273,2.3654,8.9116,5.8332,6.4154,811.05,6.3816,3831.95,22.676,338.97,76.6113,3.2691,1242.8,20.8253,4.2991,15.1097,104.23,98.21,102.82,97.85,98.13,97.07,99.06,95.03,99.78,100.31,103.88,1125.6,59.28,527.44,294.94,1880.6,1934.63,215.39,803.84,5286.38,1319.59,1544.06,15.77,4.83,16.35,13.505,17.435,7.255,8.9475,9.635,12.833,17.6875,16.145,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/16/22,7.905,2.17,8.505,5.0125,7.21,5.0525,1.27,2.22,8.625,5.53,5.991,7.6778,2.21105,8.8068,4.92283,7.3252,5.3719,1.4865,2.358,8.8788,5.7165,6.3752,799.46,6.3637,3836.3,22.3609,335.19,76.265,3.2493,1235.7,20.638,4.2233,14.9191,104.63,98.27,102.5,97.92,98.23,97.31,99.14,95.37,99.78,100.38,103.62,1158.29,67.84,532.62,301.47,1943.43,1972.24,221.49,815.49,5371.35,1367.92,1612.45,15.89,4.5575,16.2675,12.505,16.42,7.015,8.895,9.2275,12.212,16.7075,15.99,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/17/22,7.915,2.17,8.55,4.9625,7.15,5.0005,1.275,2.19,8.545,5.55,6.03,7.6789,2.21641,8.8236,4.87621,7.2554,5.3148,1.4902,2.3161,8.7891,5.7302,6.4093,799.85,6.3631,3825.15,22.3151,334.44,75.805,3.2296,1214.35,20.524,4.221,14.9223,104.66,98.12,102.74,97.72,97.98,97.15,98.98,95.07,99.77,100.12,103.44,1184.67,71.9,543.5,305.44,1965.81,2007.69,224.52,829.73,5521.69,1408.12,1627.63,15.76,4.0425,16.3225,11.725,15.4,6.4325,8.8375,8.78,11.92,15.385,15.4325,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/18/22,7.935,2.178,8.575,4.925,7.2,5.0005,1.265,2.21,8.53,5.56,6.04,7.7016,2.21798,8.8622,4.82708,7.319,5.3148,1.4817,2.3433,8.7471,5.7449,6.441,804,6.367,3817.04,22.5076,339.44,75.805,3.249,1208.25,20.3617,4.2669,14.9694,104.78,98.11,102.81,97.72,97.97,97.16,98.96,95.1,99.79,100.08,103.32,1204.12,71.81,544,306.26,1936.28,2007.69,225.88,830.9,5681.47,1388.57,1630.12,15.37,4.195,16.36,11.6525,15.11,6.3425,8.57,8.63,11.593,15.145,15.335,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/21/22,8.0575,2.198,8.575,4.98,7.29,5.055,1.33,2.245,8.53,5.66,6.04,7.797,2.23788,8.8462,4.88991,7.4164,5.3797,1.5501,2.3889,8.7471,5.8656,6.438,793.88,6.3711,3817.04,22.4328,338.79,76.125,3.2267,1216.35,20.3605,4.2595,14.9098,104.51,98.06,102.92,97.64,97.94,97.14,98.85,95.05,99.77,99.92,102.99,1246.09,70.74,544,307.06,1941.96,1985.07,230.12,822.87,5713.81,1379.82,1630.12,15.39,4.175,16.2975,11.3675,14.89,6.4,8.2575,8.6825,11.583,14.4325,15.12,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/22/22,8.165,2.2375,8.845,5.21,7.45,5.1505,1.43,2.36,8.775,5.81,6.135,7.9348,2.28177,9.1474,5.1766,7.618,5.4789,1.6638,2.5161,9.0151,6.032,6.543,792.85,6.3765,3761.61,22.3825,335.61,76.1862,3.2188,1218.6,20.2803,4.2413,14.8097,104.4,98.05,103.12,97.63,97.9,97.04,98.83,94.92,99.73,99.91,103.13,1216.3,73.52,561.86,309.32,1937.36,2005.44,234.65,828.61,5743.7,1400.36,1634.37,15.09,4.225,16.4375,11.435,14.7375,6.5625,7.935,8.995,11.417,14.4125,14.885,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/23/22,8.205,2.243,8.97,5.41,7.67,5.1055,1.4,2.38,8.75,5.835,6.065,7.9616,2.2836,9.3196,5.38811,7.8562,5.4341,1.6369,2.5389,8.9907,6.0497,6.4619,793.05,6.389,3784.82,22.4391,339.64,76.3037,3.2246,1213.9,20.2245,4.2873,14.7618,104.5,97.88,103.46,97.35,97.56,96.79,98.71,94.45,99.71,99.75,103.17,1203.62,74.43,581.41,307.95,1944.16,2000.79,234.13,836.18,5715.2,1399.9,1625.23,15.08,4.36,16.36,11.16,14.27,6.4425,7.82,8.7525,11.245,14.5425,14.785,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
3/24/22,8.37,2.213,9.12,5.52,7.88,5.1655,1.45,2.42,8.76,5.885,6.125,8.1366,2.26243,9.4797,5.53384,8.0536,5.5009,1.6865,2.5907,9.0087,6.1102,6.5192,788.36,6.3832,3788.23,22.4503,341.34,76.3725,3.2179,1218.75,20.0906,4.3392,14.5253,104.39,97.93,103.41,97.45,97.68,96.82,98.75,94.59,99.7,99.81,103.42,1249.26,73.32,576.69,310.94,1894.67,2005.13,236.35,832.23,5803.01,1408.79,1624.68,15.07,4.365,16.2225,11.0675,14.3025,6.47,7.8625,8.935,11.218,14.69,14.75,7.8,0.9,8.01,11.1,8.3,6.07,3.5,3.8,7.28,8.5,5.7
